Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[1.82546308e-02 6.16669858e-03 6.65761599e-01 3.18406351e-03
 1.83525218e-02 4.77742888e-03 5.07167037e-03 1.55923090e-03
 7.69063212e-03 5.65159342e-03 6.86874476e-03 2.46794417e-03
 3.92884410e-03 9.70861202e-04 4.05767999e-03 1.95521552e-03
 6.68302117e-03 8.62106090e-03 7.24634286e-03 2.98353412e-03
 1.71118696e-02 5.48635455e-03 7.94718161e-03 1.33728653e-02
 3.68702612e-03 8.60831686e-05 2.26304101e-03 4.14386641e-03
 8.23660435e-03 9.16017256e-04 7.06663157e-02 3.08541755e-03
 1.37727479e-02 6.69712916e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",44.992785,28.078091,0.792910,0.920694,True,2021-11-16 00:04:02.991772
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",62.198310,60.981132,0.605674,0.625823,True,2021-11-16 00:04:04.633024
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,42.902464,41.278199,0.810810,0.828552,True,2021-11-16 00:04:12.882257
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,44.585449,40.953376,0.708356,0.763710,True,2021-11-16 00:04:12.976007
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.0697519  0.01063315 0.01494053 0.00883518 0.00353644 0.01046369
 0.04296241 0.00246959 0.00380964 0.04028279 0.01170147 0.01049898
 0.00332905 0.00380065 0.00877545 0.39928597 0.20514445 0.01486073
 0.00276753 0.01213562 0.00835207 0.00635456 0.01724564 0.01487486
 0.00259457 0.00398025 0.0081911  0.01316012 0.00824441 0.00260359
 0.01007895 0.00895692 0.00729552 0.00808222 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",49.603290,18.025229,0.638667,0.954256,True,2021-11-16 00:04:16.379946
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.09922709 0.00565847 0.00477583 0.00626745 0.00476547 0.01213672
 0.07067676 0.00089155 0.00266378 0.0446544  0.00687886 0.01062786
 0.0029086  0.00814782 0.00649089 0.41489837 0.16461054 0.01370293
 0.00109022 0.00430779 0.01415404 0.00378544 0.01203602 0.01585973
 0.00138264 0.00487595 0.00354531 0.00839159 0.00899172 0.00692711
 0.01591052 0.0078026  0.00598082 0.0049751  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",49.329942,21.758945,0.646104,0.933341,True,2021-11-16 00:04:19.594231
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",84.016163,84.298967,-0.007964,-0.000013,True,2021-11-16 00:04:21.141967
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,44.471474,41.527994,0.707891,0.756977,True,2021-11-16 00:04:27.358795
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,65.888846,56.879251,0.485257,0.648809,True,2021-11-16 00:04:27.463483
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.01968154 0.00956107 0.01199798 0.01240955 0.00919055 0.02549625
 0.03448544 0.0209374  0.00824678 0.03872424 0.0126356  0.01538309
 0.01482173 0.01334682 0.01397535 0.09273532 0.01398472 0.05065723
 0.05164226 0.03298631 0.03872722 0.13665911 0.0265103  0.0854531
 0.05661086 0.00880129 0.02479883 0.01575571 0.01574001 0.00847048
 0.0255134  0.01978009 0.01559824 0.01868213 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",66.250533,25.004994,0.496693,0.932149,True,2021-11-16 00:04:30.729379
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.02184913 0.00763212 0.01231596 0.00242607 0.0076094  0.01390151
 0.03890562 0.00252428 0.001004   0.09283855 0.01561448 0.02228355
 0.00061308 0.00293132 0.00667322 0.12242705 0.01097761 0.00523709
 0.0466253  0.06508867 0.0540185  0.12594613 0.03549943 0.05175374
 0.12698825 0.00188017 0.03989823 0.00255805 0.00925078 0.01102693
 0.00231635 0.02006088 0.01586617 0.00345837 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",68.345968,30.401044,0.462259,0.899629,True,2021-11-16 00:04:33.882770
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",96.521992,96.027839,-0.067240,-0.000065,True,2021-11-16 00:04:35.406829
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,61.640425,58.122926,0.555765,0.633334,True,2021-11-16 00:04:41.693325
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,61.639213,34.112682,0.580148,0.882036,True,2021-11-16 00:04:41.783109
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.0113075  0.00419432 0.00720392 0.00313613 0.00436881 0.00627747
 0.1781355  0.00128193 0.00127461 0.16794876 0.00741399 0.02047823
 0.00919785 0.00118848 0.00259343 0.10176468 0.01227444 0.0374218
 0.00178016 0.03217368 0.00190365 0.15947803 0.01195063 0.00675586
 0.00847606 0.00071048 0.00154328 0.00154237 0.0033497  0.00147033
 0.02690197 0.10515818 0.01887981 0.04046395 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",48.175000,17.214861,0.751259,0.969939,True,2021-11-16 00:04:43.683436
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[4.23241427e-03 1.16597160e-02 8.07781187e-03 2.13978437e-03
 1.01563465e-02 1.32165676e-02 8.61836529e-03 2.72218092e-03
 8.83961721e-04 2.15236971e-01 5.82506888e-03 1.28169698e-02
 1.98514273e-03 1.70593272e-02 1.84806600e-03 7.03067351e-02
 8.88764159e-03 1.29461659e-02 2.05576612e-03 5.15258900e-02
 2.78934520e-03 3.58883570e-01 1.65998345e-03 1.32477781e-02
 2.41036311e-02 5.81697744e-06 3.48870536e-04 3.28554880e-03
 3.36321079e-03 1.12862200e-03 1.52381517e-02 8.99686084e-02
 8.52164801e-03 1.52543219e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",49.449714,2.862055,0.741696,0.999168,True,2021-11-16 00:04:44.953169
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",99.433897,99.446425,-0.032734,-0.000109,True,2021-11-16 00:04:46.435762
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,50.198668,37.366921,0.734047,0.858617,True,2021-11-16 00:04:48.535895
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,377.026673,64.536235,-80.277574,0.537999,True,2021-11-16 00:04:48.687720
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.06106127 0.02611208 0.02533435 0.01732234 0.00855291 0.01908746
 0.21184849 0.00464587 0.00674155 0.21661016 0.01766434 0.01652945
 0.00537254 0.00459374 0.02120288 0.03479903 0.03382017 0.02893381
 0.00764991 0.03534664 0.01671132 0.01293753 0.0348084  0.02064661
 0.00693348 0.00505777 0.00755482 0.01221454 0.01309678 0.00600788
 0.01680078 0.0138217  0.01445904 0.01572037 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",69.008408,25.669749,0.462044,0.926890,True,2021-11-16 00:04:55.957908
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.05761103 0.01362254 0.02183872 0.01797709 0.00933899 0.01388916
 0.18303527 0.00093049 0.00143398 0.33802435 0.01505083 0.01259134
 0.00244112 0.0006401  0.02156078 0.0225869  0.02279113 0.01641491
 0.00267655 0.03926172 0.00955733 0.00445231 0.06273359 0.01940134
 0.00592919 0.00062935 0.00123901 0.00856279 0.00514527 0.01065642
 0.02193413 0.00376199 0.02156178 0.01071851 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",71.009957,46.321955,0.431466,0.761898,True,2021-11-16 00:05:03.193270
